,Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_x,traveltime_x,studytime_x,failures_x,schoolsup_x,famsup_x,paid_x,activities_x,nursery,higher_x,internet,romantic_x,famrel_x,freetime_x,goout_x,Dalc_x,Walc_x,health_x,absences_x,G1_x,G2_x,G3_x,guardian_y,traveltime_y,studytime_y,failures_y,schoolsup_y,famsup_y,paid_y,activities_y,higher_y,romantic_y,famrel_y,freetime_y,goout_y,Dalc_y,Walc_y,health_y,absences_y,G1_y,G2_y,G3_y
117,117,0,0,16,1,0,1,3,3,4,5,2,1,1,3,1,0,0,1,0,0,0,0,1,4,1,2,1,1,2,0,7,10,10,1,1,3,0,0,0,1,0,0,1,4,1,2,1,1,2,4,11,11,11
118,118,0,0,16,0,0,1,2,2,0,5,3,0,1,2,1,0,1,1,0,0,0,0,1,3,1,2,1,1,5,6,10,13,13,0,1,2,1,0,1,1,0,0,1,3,1,2,1,1,5,12,8,10,10
119,119,0,1,15,0,1,1,4,2,3,5,0,0,1,1,0,1,1,1,1,0,0,0,1,3,5,2,1,1,3,10,18,19,19,0,1,1,0,1,1,1,1,0,1,3,5,2,1,1,3,10,18,17,18
120,120,0,1,15,1,0,1,2,1,1,4,2,0,1,2,0,1,1,1,0,0,0,0,0,5,4,2,1,1,5,8,9,9,9,0,1,2,0,1,1,1,0,0,0,5,4,2,1,1,5,4,10,9,10
121,121,0,1,16,0,0,1,4,4,3,3,0,1,1,2,0,1,0,1,0,0,0,0,1,5,4,4,1,2,5,2,15,15,16,1,1,2,0,1,0,1,0,0,1,5,4,4,1,2,5,6,16,14,14
122,122,0,1,16,0,0,1,4,4,3,3,0,1,1,2,0,1,0,1,0,0,0,0,1,5,4,4,1,2,5,2,15,15,16,0,1,1,0,1,0,1,1,1,0,3,3,2,2,1,5,16,9,9,8
122,122,0,1,16,0,0,1,4,4,3,3,0,1,1,2,0,1,0,1,0,0,0,0,1,5,4,4,1,2,5,2,15,15,16,0,1,1,0,1,0,1,1,1,0,3,3,2,2,1,5,16,9,9,8
122,122,0,1,16,0,0,1,4,4,3,3,0,1,1,2,0,1,0,1,0,0,0,0,1,5,4,4,1,2,5,2,15,15,16,0,1,1,0,1,0,1,1,1,0,3,3,2,2,1,5,16,9,9,8
122,122,0,1,16,0,0,1,4,4,3,3,0,1,1,2,0,1,0,1,0,0,0,0,1,5,4,4,1,2,5,2,15,15,16,0,1,1,0,1,0,1,1,1,0,3,3,2,2,1,5,16,9,9,8
123,123,0,1,16,0,0,1,4,4,3,3,0,0,1,1,0,1,0,1,1,0,1,0,0,3,3,2,2,1,5,0,7,6,0,1,1,2,0,1,0,1,0,0,1,5,4,4,1,2,5,6,16,14,14
124,124,0,1,16,0,0,1,4,4,3,3,0,0,1,1,0,1,0,1,1,0,1,0,0,3,3,2,2,1,5,0,7,6,0,0,1,1,0,1,0,1,1,1,0,3,3,2,2,1,5,16,9,9,8
124,124,0,1,16,0,0,1,4,4,3,3,0,0,1,1,0,1,0,1,1,0,1,0,0,3,3,2,2,1,5,0,7,6,0,0,1,1,0,1,0,1,1,1,0,3,3,2,2,1,5,16,9,9,8
124,124,0,1,16,0,0,1,4,4,3,3,0,0,1,1,0,1,0,1,1,0,1,0,0,3,3,2,2,1,5,0,7,6,0,0,1,1,0,1,0,1,1,1,0,3,3,2,2,1,5,16,9,9,8
124,124,0,1,16,0,0,1,4,4,3,3,0,0,1,1,0,1,0,1,1,0,1,0,0,3,3,2,2,1,5,0,7,6,0,0,1,1,0,1,0,1,1,1,0,3,3,2,2,1,5,16,9,9,8
125,125,0,1,15,0,0,1,4,4,5,3,2,1,2,2,0,1,0,1,0,0,0,1,1,4,4,3,1,1,2,2,11,13,14,1,2,2,0,1,0,1,0,0,1,4,4,3,1,1,2,4,16,15,16
126,126,0,1,16,0,0,1,3,3,5,4,3,1,2,1,0,1,1,1,0,0,0,0,1,5,4,2,1,1,5,0,13,14,13,1,2,1,0,1,1,1,0,0,1,5,4,2,1,1,5,6,14,14,15
127,127,0,1,17,1,0,1,1,3,5,5,0,1,3,2,1,1,0,1,0,0,0,0,1,5,2,4,1,4,5,20,9,7,8,1,3,2,1,1,0,1,0,0,1,5,2,4,1,4,5,14,12,11,11
128,128,0,1,15,0,0,1,3,4,5,5,2,1,1,1,0,1,1,1,1,0,0,0,1,3,4,3,1,2,4,6,14,13,13,1,1,1,0,1,1,1,1,0,1,3,4,3,1,2,4,2,14,13,14
129,129,0,0,15,0,0,1,1,2,0,4,0,0,1,2,0,1,1,1,1,1,0,0,1,3,2,3,1,2,1,2,16,15,15,0,1,2,0,1,1,1,1,0,1,3,2,3,1,2,1,0,14,14,14
130,130,0,1,15,0,0,1,2,2,4,4,3,1,1,4,0,1,0,0,0,0,0,0,1,5,5,4,1,2,5,6,16,14,15,1,1,4,0,1,0,1,0,0,1,5,5,4,1,2,5,6,14,13,13
131,131,0,0,16,0,1,1,2,4,5,1,0,1,2,2,0,1,0,0,0,0,0,0,0,4,2,2,1,2,5,2,13,13,13,1,2,2,0,1,0,1,0,0,0,4,2,2,1,2,5,2,14,12,13
132,132,0,1,16,0,0,1,4,4,1,5,0,0,1,1,0,1,0,1,0,0,0,0,1,3,4,4,1,4,5,18,14,11,13,0,1,1,0,1,0,1,0,0,1,3,4,4,1,4,5,4,12,13,13
133,133,0,0,16,0,0,1,2,2,5,5,3,0,1,2,0,1,1,0,1,0,0,0,0,5,4,4,1,1,5,0,8,7,8,0,1,2,0,1,1,1,1,0,0,5,4,4,1,1,5,0,12,11,11
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
134,134,0,1,15,0,0,1,3,4,4,4,3,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,13,13,12,1,1,1,0,0,1,1,1,0,1,5,5,5,3,2,5,2,9,9,9
135,135,0,0,15,0,1,0,3,4,5,5,3,0,1,2,0,0,1,1,0,0,0,0,0,5,3,2,1,1,1,0,7,10,11,0,1,2,0,0,1,1,0,0,0,5,3,2,1,1,1,0,10,11,11
136,136,0,0,19,0,0,1,0,1,0,5,0,2,1,2,3,1,0,1,1,1,1,1,1,3,4,2,1,1,5,2,7,8,9,2,1,2,2,1,0,1,1,1,1,3,4,2,1,1,5,0,9,10,11
137,137,0,1,16,1,0,1,4,4,3,3,0,0,1,1,0,1,1,0,0,0,0,0,1,3,5,5,2,5,4,8,18,18,18,0,1,1,0,1,1,1,0,0,1,3,5,5,2,5,4,8,14,14,15
137,137,0,1,16,1,0,1,4,4,3,3,0,0,1,1,0,1,1,0,0,0,0,0,1,3,5,5,2,5,4,8,18,18,18,0,1,1,0,1,1,1,0,0,1,3,5,5,2,5,4,8,14,14,15
137,137,0,1,16,1,0,1,4,4,3,3,0,0,1,1,0,1,1,0,0,0,0,0,1,3,5,5,2,5,4,8,18,18,18,0,1,1,0,1,1,1,0,0,1,3,5,5,2,5,4,8,14,14,15
137,137,0,1,16,1,0,1,4,4,3,3,0,0,1,1,0,1,1,0,0,0,0,0,1,3,5,5,2,5,4,8,18,18,18,0,1,1,0,1,1,1,0,0,1,3,5,5,2,5,4,8,14,14,15
138,138,0,0,15,1,0,1,3,4,4,3,0,1,2,3,2,1,0,1,1,0,0,0,0,4,2,2,2,2,5,0,12,0,0,1,2,3,0,1,0,1,1,0,0,4,2,2,2,2,5,0,10,11,12
138,138,0,0,15,1,0,1,3,4,4,3,0,1,2,3,2,1,0,1,1,0,0,0,0,4,2,2,2,2,5,0,12,0,0,1,2,3,0,1,0,1,1,0,0,4,2,2,2,2,5,0,10,11,12
138,138,0,0,15,1,0,1,3,4,4,3,0,1,2,3,2,1,0,1,1,0,0,0,0,4,2,2,2,2,5,0,12,0,0,1,2,3,0,1,0,1,1,0,0,4,2,2,2,2,5,0,10,11,12
138,138,0,0,15,1,0,1,3,4,4,3,0,1,2,3,2,1,0,1,1,0,0,0,0,4,2,2,2,2,5,0,12,0,0,1,2,3,0,1,0,1,1,0,0,4,2,2,2,2,5,0,10,11,12
139,139,0,0,15,0,0,1,1,1,0,5,0,0,3,1,0,1,0,1,0,1,0,0,0,4,3,3,1,2,4,0,8,0,0,0,3,1,0,1,0,1,0,0,0,4,3,3,1,2,4,6,11,12,13
140,140,0,0,17,0,1,1,2,2,5,5,0,1,1,1,0,1,0,1,1,0,0,0,0,3,4,4,1,3,5,12,10,13,12,1,1,1,0,1,0,1,1,0,0,3,4,4,1,3,5,2,13,12,12
141,141,0,0,16,0,0,0,3,4,4,5,0,1,1,1,0,1,1,1,1,0,0,0,1,3,2,1,1,4,5,16,12,11,11,1,1,1,0,1,1,1,1,0,1,3,2,1,1,4,5,12,15,13,14
142,142,0,1,15,1,0,1,3,4,0,3,0,0,4,2,0,1,0,1,1,0,0,1,0,5,3,3,1,1,5,0,9,0,0,0,4,2,0,1,0,1,1,0,0,5,3,3,1,1,5,2,12,11,11
143,143,0,0,15,0,0,1,4,4,4,0,0,0,1,3,0,1,0,1,0,0,0,0,0,4,3,3,1,1,5,0,11,0,0,0,1,3,0,1,0,1,0,0,0,4,3,3,1,1,5,4,13,14,15
144,144,0,1,17,1,0,1,3,4,0,5,0,0,3,2,0,1,1,1,1,0,0,1,1,5,4,5,2,4,5,0,10,0,0,0,3,2,0,1,1,1,1,0,1,5,4,5,2,4,5,2,10,9,10
144,144,0,1,17,1,0,1,3,4,0,5,0,0,3,2,0,1,1,1,1,0,0,1,1,5,4,5,2,4,5,0,10,0,0,0,3,2,0,1,1,1,1,0,1,5,4,5,2,4,5,2,10,9,10
144,144,0,1,17,1,0,1,3,4,0,5,0,0,3,2,0,1,1,1,1,0,0,1,1,5,4,5,2,4,5,0,10,0,0,0,3,2,0,1,1,1,1,0,1,5,4,5,2,4,5,2,10,9,10
144,144,0,1,17,1,0,1,3,4,0,5,0,0,3,2,0,1,1,1,1,0,0,1,1,5,4,5,2,4,5,0,10,0,0,0,3,2,0,1,1,1,1,0,1,5,4,5,2,4,5,2,10,9,10
145,145,0,0,16,0,0,0,3,3,5,5,0,2,2,1,2,1,0,1,0,1,0,0,0,4,3,2,1,1,5,0,4,0,0,2,2,1,0,1,0,1,0,0,0,4,3,2,1,1,5,4,9,9,10
146,146,0,1,16,0,1,1,1,1,4,5,0,0,1,2,1,1,1,1,1,0,0,1,0,4,4,4,1,3,5,0,14,12,12,0,1,2,2,1,1,1,1,0,0,4,4,4,1,3,5,0,10,10,10
147,147,0,0,15,0,0,1,4,4,3,3,0,0,2,1,0,1,1,1,0,0,0,0,1,4,3,2,1,1,5,0,16,16,15,0,2,1,0,1,1,1,0,0,1,4,3,2,1,1,5,6,13,14,14
148,148,0,1,15,0,0,1,4,3,3,4,0,1,2,4,0,0,0,1,1,0,0,0,1,2,2,2,1,1,3,0,7,9,0,1,2,4,0,0,0,1,1,0,1,2,2,2,1,1,3,6,9,11,11
149,149,0,1,16,0,1,1,2,2,4,4,2,1,2,1,2,1,0,1,0,0,0,0,1,2,3,3,2,2,2,8,9,9,9,1,2,1,0,1,0,1,0,0,1,2,3,3,2,2,2,4,12,11,11
149,149,0,1,16,0,1,1,2,2,4,4,2,1,2,1,2,1,0,1,0,0,0,0,1,2,3,3,2,2,2,8,9,9,9,1,2,1,0,1,0,1,0,0,1,2,3,3,2,2,2,4,12,11,11
149,149,0,1,16,0,1,1,2,2,4,4,2,1,2,1,2,1,0,1,0,0,0,0,1,2,3,3,2,2,2,8,9,9,9,1,2,1,0,1,0,1,0,0,1,2,3,3,2,2,2,4,12,11,11
149,149,0,1,16,0,1,1,2,2,4,4,2,1,2,1,2,1,0,1,0,0,0,0,1,2,3,3,2,2,2,8,9,9,9,1,2,1,0,1,0,1,0,0,1,2,3,3,2,2,2,4,12,11,11
150,150,0,0,15,0,0,1,4,4,3,4,0,0,1,3,0,1,0,0,0,0,0,0,1,4,2,2,1,1,5,2,9,11,11,0,1,3,0,1,0,1,0,0,1,4,2,2,1,1,5,2,13,13,13
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
151,151,0,0,16,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,2,14,14,13,0,1,1,0,1,1,1,1,0,1,3,4,4,3,3,1,4,10,11,11
152,152,0,0,15,0,0,1,1,1,5,4,0,1,1,2,0,1,0,0,1,0,0,0,1,4,4,2,1,2,5,0,8,11,11,1,1,2,0,1,0,1,1,0,1,4,4,2,1,2,5,0,12,12,12
153,153,0,0,15,0,0,1,3,2,1,4,3,1,1,2,3,1,0,1,1,0,0,0,1,3,3,2,1,1,3,0,6,7,0,1,1,2,1,1,0,1,1,0,1,3,3,2,1,1,3,2,11,11,11
154,154,0,0,15,0,0,1,1,2,0,5,0,0,1,2,0,1,0,0,1,1,0,0,1,4,3,2,1,1,5,2,10,11,11,0,1,2,0,1,0,1,1,0,1,4,3,2,1,1,5,6,13,12,13
155,155,0,1,15,0,1,0,2,1,4,5,0,0,4,1,3,1,1,1,1,0,0,0,1,4,5,5,2,5,5,0,8,9,10,0,4,1,0,1,1,1,1,0,1,4,5,5,2,5,5,0,12,11,11
155,155,0,1,15,0,1,0,2,1,4,5,0,0,4,1,3,1,1,1,1,0,0,0,1,4,5,5,2,5,5,0,8,9,10,0,4,1,0,1,1,1,1,0,1,4,5,5,2,5,5,0,12,11,11
155,155,0,1,15,0,1,0,2,1,4,5,0,0,4,1,3,1,1,1,1,0,0,0,1,4,5,5,2,5,5,0,8,9,10,0,4,1,0,1,1,1,1,0,1,4,5,5,2,5,5,0,12,11,11
155,155,0,1,15,0,1,0,2,1,4,5,0,0,4,1,3,1,1,1,1,0,0,0,1,4,5,5,2,5,5,0,8,9,10,0,4,1,0,1,1,1,1,0,1,4,5,5,2,5,5,0,12,11,11
156,156,0,1,18,0,1,1,1,1,5,5,0,0,1,1,3,1,1,1,1,0,1,0,0,2,3,5,2,5,4,0,6,5,0,0,1,1,2,1,1,1,1,1,0,2,3,5,2,5,4,0,11,9,0
156,156,0,1,18,0,1,1,1,1,5,5,0,0,1,1,3,1,1,1,1,0,1,0,0,2,3,5,2,5,4,0,6,5,0,0,1,1,2,1,1,1,1,1,0,2,3,5,2,5,4,0,11,9,0
156,156,0,1,18,0,1,1,1,1,5,5,0,0,1,1,3,1,1,1,1,0,1,0,0,2,3,5,2,5,4,0,6,5,0,0,1,1,2,1,1,1,1,1,0,2,3,5,2,5,4,0,11,9,0
156,156,0,1,18,0,1,1,1,1,5,5,0,0,1,1,3,1,1,1,1,0,1,0,0,2,3,5,2,5,4,0,6,5,0,0,1,1,2,1,1,1,1,1,0,2,3,5,2,5,4,0,11,9,0
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
157,157,0,1,16,0,1,1,2,1,0,5,0,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,6,12,13,14,0,1,1,1,1,1,1,0,0,0,4,4,4,3,5,5,6,9,10,10
158,158,0,0,15,1,0,1,3,3,4,4,2,2,2,3,2,1,0,0,0,0,0,0,0,4,2,1,2,3,3,8,10,10,10,2,2,3,0,1,0,0,0,0,0,4,2,1,2,3,3,2,13,13,13
158,158,0,0,15,1,0,1,3,3,4,4,2,2,2,3,2,1,0,0,0,0,0,0,0,4,2,1,2,3,3,8,10,10,10,2,2,3,0,1,0,0,0,0,0,4,2,1,2,3,3,2,13,13,13
158,158,0,0,15,1,0,1,3,3,4,4,2,2,2,3,2,1,0,0,0,0,0,0,0,4,2,1,2,3,3,8,10,10,10,2,2,3,0,1,0,0,0,0,0,4,2,1,2,3,3,2,13,13,13
158,158,0,0,15,1,0,1,3,3,4,4,2,2,2,3,2,1,0,0,0,0,0,0,0,4,2,1,2,3,3,8,10,10,10,2,2,3,0,1,0,0,0,0,0,4,2,1,2,3,3,2,13,13,13
159,159,0,1,19,0,0,1,3,2,4,0,3,0,1,1,3,1,0,1,1,0,1,0,0,4,5,4,1,1,4,0,5,0,0,0,1,1,0,1,0,1,1,1,0,4,5,4,1,1,4,6,11,9,11
160,160,0,0,17,0,0,1,4,4,5,3,0,0,1,1,0,0,0,1,1,0,0,1,0,4,2,1,1,1,4,0,11,11,12,0,1,1,0,0,0,1,1,0,0,4,2,1,1,1,4,0,13,13,13
161,161,0,1,15,1,0,1,2,3,0,4,0,0,1,2,0,0,1,0,0,0,0,1,1,4,4,4,1,1,1,2,11,8,8,0,1,2,0,0,1,0,0,0,1,4,4,4,1,1,1,0,7,8,8
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
162,162,0,1,17,1,1,1,1,2,5,5,2,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,8,16,12,13,0,1,1,3,1,1,1,1,0,1,2,2,2,3,3,5,14,9,8,10
163,163,0,0,18,1,0,1,1,1,0,5,0,0,3,1,3,1,0,1,0,1,0,1,1,5,2,5,1,5,4,6,9,8,10,0,3,1,3,1,0,1,0,0,1,5,2,5,1,5,4,6,11,10,11
164,164,0,1,16,1,0,1,2,2,0,5,0,0,3,1,0,1,1,1,1,1,0,1,1,4,2,2,1,2,3,2,17,15,15,0,3,1,0,1,1,1,1,0,1,4,2,2,1,2,3,4,12,10,11
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
